19:53:32 26-08-15,82.888718,22.620689,1.97721,2.24404,27.586206,13.793103,relax
19:54:24 26-08-15,85.646523,21.892307,1.654967,1.328768,13.846154,24.615385,relax
19:55:18 26-08-15,85.551331,21.916666,1.372898,1.501772,14.583333,16.666666,relax
19:56:11 26-08-15,87.435234,21.444445,0.837708,0.94054,3.703704,22.222221,relax
19:57:04 26-08-15,82.651131,22.685715,2.664762,4.488547,17.142857,25.714285,relax
19:57:57 26-08-15,89.285713,21,0.905822,1.057554,6.493506,27.272728,relax
19:58:50 26-08-15,81.051872,23.133333,0.839501,1.133893,6.666667,33.333332,relax
19:59:44 26-08-15,82.858162,22.629032,1.747384,2.138638,20.967741,14.516129,relax
20:00:37 26-08-15,82.100594,22.837837,1.627691,2.083858,25.675676,16.216217,relax
20:01:30 26-08-15,84.156189,22.280001,1.206206,1.370539,12,26.666666,relax
20:02:24 26-08-15,86.287308,21.729731,1.169584,1.389787,16.216217,20.270269,relax
20:03:17 26-08-15,87.996391,21.307692,1.077838,1.232672,10.256411,25.641026,relax
20:04:10 26-08-15,87.313431,21.47436,1.17369,1.173296,7.692307,28.205128,relax
20:05:04 26-08-15,86.487282,21.679487,1.931477,1.372267,12.820513,19.23077,relax
20:05:57 26-08-15,89.820358,20.875,1.155151,1.11378,8.75,23.75,relax
20:06:51 26-08-15,95.437614,19.646341,1.311414,1.247219,7.317073,25.609756,relax
20:07:44 26-08-15,91.845879,20.414635,2.202833,3.08721,6.097561,19.512196,relax
20:08:37 26-08-15,91.409035,20.512196,1.308917,0.922958,2.439024,28.04878,relax
20:11:22 26-08-15,95.778244,19.576471,0.757339,0.92582,5.882353,21.17647,stress
20:12:17 26-08-15,95.149254,19.705883,2.3102,3.186654,7.058824,20,stress
20:13:10 26-08-15,95.206093,19.694118,2.108938,3.128213,2.352941,28.235294,stress
20:14:04 26-08-15,94.280327,19.887501,1.305201,1.272892,7.5,21.25,stress
20:14:57 26-08-15,97.719872,19.1875,1.089725,1.125088,8.75,18.75,stress
20:15:51 26-08-15,98.327301,19.068966,0.956443,0.855896,4.597701,21.839081,stress
20:16:44 26-08-15,99.626869,18.820225,1.01186,0.885489,5.617978,17.977528,stress
20:17:38 26-08-15,96.614738,19.406977,2.284314,2.884033,8.139535,26.744186,stress
20:18:32 26-08-15,96.625763,19.404762,1.128446,1.041315,9.523809,14.285714,stress
20:19:25 26-08-15,98.448692,19.045454,1.205189,1.072113,4.545455,28.40909,stress
20:20:19 26-08-15,97.213951,19.287355,0.933515,0.895726,3.448276,25.287355,stress
20:21:13 26-08-15,98.743271,18.988636,1.162817,0.964901,5.681818,25,stress
20:22:06 26-08-15,97.877365,19.156626,1.275175,1.076353,8.433735,25.301205,stress
20:23:00 26-08-15,100.380043,18.679012,2.052487,2.900431,6.17284,29.629629,stress
20:23:54 26-08-15,100.02964,18.744444,1.121121,0.800281,3.333333,20,stress
20:24:47 26-08-15,96.211212,19.488373,2.245117,2.994112,6.976744,25.581396,stress
20:25:41 26-08-15,97.980995,19.136364,0.943661,0.982607,4.545455,25,stress
20:26:34 26-08-15,96.69532,19.390804,1.032309,0.882649,2.298851,20.689655,stress
20:27:28 26-08-15,98.214279,19.09091,0.93707,0.816497,3.409091,18.181818,stress
20:28:22 26-08-15,96.153847,19.5,1.227116,1.100802,8.139535,25.581396,stress
20:29:15 26-08-15,101.888664,18.402439,1.153254,0.916246,3.658537,25.609756,stress
20:30:09 26-08-15,90.563507,20.703703,2.937389,3.394849,9.876543,27.160494,stress
